severity,classification,module,pattern,file,line,code
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_reglas_filtros.py,114,"""""""Tests de homologación multi-origen (MPRO/SoftRestaurant)"""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_reglas_filtros.py,119,"mpro = ""MPRO"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_reglas_filtros.py,120,"softrest = ""SoftRestaurant"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_reglas_filtros.py,122,assert mpro != softrest
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_reglas_filtros.py,130,"dato_mpro = {""ventas"": 1000, ""pax"": 50, ""cheques"": 20, ""fecha"": ""2026-01-01""}"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_reglas_filtros.py,134,assert campo in dato_mpro
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_reglas_filtros.py,140,ventas_mpro = 1000.50
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_reglas_filtros.py,143,total = ventas_mpro + ventas_soft
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_repositories.py,179,"def test_mock_api_local_success(self, mock_api_local_mpro):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_repositories.py,181,result = mock_api_local_mpro()
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_repositories.py,197,"def test_api_local_data_structure(self, mock_api_local_mpro):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_repositories.py,199,result = mock_api_local_mpro()
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,89,"parser.add_argument('--sistema', type=str, choices=['SOFT', 'MPRO'],"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,95,"parser.add_argument('--persistir-lote-mpro', action='store_true',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,96,help='Fase 1B.3B: Persistir lote de 1 registro MPRO con confirmación obligatoria')
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,99,"parser.add_argument('--persistir-lote-mpro-2', action='store_true',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,100,help='Fase 1B.4A-MPRO: Persistir lote de máximo 2 registros MPRO con confirmación por registro')
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,113,elif args.persistir_lote_mpro:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,114,MODO = 'PERSISTIR_LOTE_MPRO'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,117,elif args.persistir_lote_mpro_2:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,118,MODO = 'PERSISTIR_LOTE_MPRO_2'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,139,"detectar_inventarios_mpro,"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,177,if inv['sistema_origen'] == 'MPRO':
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,225,soft_servers = [s for s in servers if s.get('system_type') == 'SoftRestaurant']
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,226,mpro_servers = [s for s in servers if s.get('system_type') == 'MPRO']
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,228,"print(f""  - SoftRestaurant: {len(soft_servers)}"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,229,"print(f""  - MPRO: {len(mpro_servers)}"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,235,"print(""FASE 2: Detección DRY-RUN en SoftRestaurant"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,249,"sistema_origen='SOFTRESTAURANT',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,273,# DRY-RUN MPRO
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,275,"print(""FASE 3: Detección DRY-RUN en MPRO"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,278,for server in mpro_servers:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,289,"sistema_origen='MPRO',"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,294,detectados = detectar_inventarios_mpro(
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,369,sistema_filtro = 'SOFTRESTAURANT' if args.sistema == 'SOFT' else 'MPRO'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,384,sistema_short = 'SOFT' if c['sistema_origen'] == 'SOFTRESTAURANT' else 'MPRO'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,645,"# Determinar sistema a usar (SOFT por defecto, o MPRO si se especifica)"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,646,if args.sistema == 'MPRO':
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,647,sistema_filtro = 'MPRO'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,648,sistema_nombre = 'MPRO'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,650,sistema_filtro = 'SOFTRESTAURANT'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,928,#   - SOLO sistema SOFT (MPRO no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,979,- SOLO SOFT (MPRO no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,997,⚠️  Sistema: SOLO SOFTRESTAURANT (MPRO no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1026,if i['accion_sugerida'] == 'PROCESAR' and i['sistema_origen'] == 'SOFTRESTAURANT'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1250,Sistema: SOFTRESTAURANT
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1282,# MODO PERSISTIR LOTE MPRO (FASE 1B.3B)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1285,#   - SOLO sistema MPRO (SOFT no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1292,LIMITE_LOTE_FASE_1B3B = 1  # Máximo 1 registro MPRO - NO MODIFICAR
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1295,def generar_identificador_lote_mpro() -> str:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1297,Genera identificador único para lote MPRO Fase 1B.3B.
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1303,"def mostrar_payload_registro_mpro(inv: dict, identificador: str, hash_verif: str, es_duplicado: bool):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1304,"""""""Muestra el payload completo de un registro MPRO."""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1306,"print(""│ REGISTRO 1 de 1 (MPRO)"".ljust(79) + ""│"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1333,Fase 1B.3B: Persistir lote de 1 registro MPRO.
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1336,- SOLO MPRO (SOFT no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1343,"print(""🔒 FASE 1B.3B - PERSISTIR LOTE MPRO (1 REGISTRO)"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1346,Este proceso insertará 1 registro MPRO con:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1354,⚠️  Sistema: SOLO MPRO (SOFT no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1363,"inicio = solicitar_confirmacion(""INICIAR proceso lote MPRO (1 registro)"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1372,# PASO 1: VERIFICACIÓN PREVIA DE CANDIDATOS MPRO
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1375,"print(""PASO 1: VERIFICACIÓN PREVIA DE CANDIDATOS MPRO"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1381,# Filtrar SOLO MPRO con accion_sugerida='PROCESAR'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1382,candidatos_mpro = [
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1384,if i['accion_sugerida'] == 'PROCESAR' and i['sistema_origen'] == 'MPRO'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1388,"print(f""CANDIDATOS MPRO ELEGIBLES (accion_sugerida = 'PROCESAR'): {len(candidatos_mpro)}"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1389,"print(f""REGISTRO A PROCESAR EN ESTE LOTE: {min(len(candidatos_mpro), LIMITE_LOTE_FASE_1B3B)} (máximo {LIMITE_LOTE_FASE_1B3B})"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1392,if len(candidatos_mpro) == 0:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1393,"print(""\n⚠️  No hay candidatos MPRO elegibles para procesar"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1398,inv = candidatos_mpro[0]
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1400,"continuar = solicitar_confirmacion(""CONTINUAR con selección de 1 registro MPRO"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1445,identificador_lote = generar_identificador_lote_mpro()
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1473,"mostrar_payload_registro_mpro(inv, identificador_lote, hash_verif, False)"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1476,"confirmacion = solicitar_confirmacion(""Registro 1/1 → ¿Insertar este registro MPRO?"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1519,"print(""\n   Si hubo algún registro parcial (improbable), usar rollback:"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1533,Sistema: MPRO
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1569,#   - SOLO sistema SOFT (MPRO no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1620,- SOLO SOFT (MPRO no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1640,⚠️  Sistema: SOLO SOFTRESTAURANT (MPRO no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1670,if i['accion_sugerida'] == 'PROCESAR' and i['sistema_origen'] == 'SOFTRESTAURANT'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1902,Sistema: SOFTRESTAURANT
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1937,# MODO PERSISTIR LOTE MPRO 2 (FASE 1B.4A-MPRO)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1940,#   - SOLO sistema MPRO (SOFT no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1948,LIMITE_LOTE_FASE_1B4A_MPRO = 2  # Máximo 2 registros MPRO - NO MODIFICAR
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1951,def generar_identificador_lote_mpro2() -> str:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1953,Genera identificador único para lote MPRO Fase 1B.4A.
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1954,Formato: CAB003_FASE1B4A_MPRO2_YYYYMMDD_HHMMSS
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1956,"return f""CAB003_FASE1B4A_MPRO2_{datetime.now().strftime('%Y%m%d_%H%M%S')}"""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1959,"def mostrar_payload_registro_mpro2(inv: dict, numero: int, total: int, identificador: str, hash_verif: str, es_duplicado: bool):"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1960,"""""""Muestra el payload completo de un registro MPRO para Fase 1B.4A."""""""
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1962,"print(f""│ REGISTRO {numero} de {total} (MPRO)"".ljust(79) + ""│"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1995,Fase 1B.4A-MPRO: Persistir lote de máximo 2 registros MPRO.
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,1998,- SOLO MPRO (SOFT no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2006,"print(""🔒 FASE 1B.4A-MPRO - PERSISTIR LOTE MPRO (MÁXIMO 2 REGISTROS)"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2009,Este proceso insertará hasta 2 registros MPRO con:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2018,⚠️  Sistema: SOLO MPRO (SOFT no habilitado)
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2027,"inicio = solicitar_confirmacion(""INICIAR proceso lote MPRO (máximo 2 registros)"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2036,# PASO 1: VERIFICACIÓN PREVIA DE CANDIDATOS MPRO
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2039,"print(""PASO 1: VERIFICACIÓN PREVIA DE CANDIDATOS MPRO"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2045,# Filtrar SOLO MPRO con accion_sugerida='PROCESAR'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2046,candidatos_mpro = [
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2048,if i['accion_sugerida'] == 'PROCESAR' and i['sistema_origen'] == 'MPRO'
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2052,"print(f""CANDIDATOS MPRO ELEGIBLES (accion_sugerida = 'PROCESAR'): {len(candidatos_mpro)}"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2053,"print(f""REGISTROS EN ESTE LOTE: {min(len(candidatos_mpro), LIMITE_LOTE_FASE_1B4A_MPRO)} (máximo {LIMITE_LOTE_FASE_1B4A_MPRO})"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2056,if len(candidatos_mpro) == 0:
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2057,"print(""\n⚠️  No hay candidatos MPRO elegibles para procesar"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2062,candidatos_lote = candidatos_mpro[:LIMITE_LOTE_FASE_1B4A_MPRO]
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2064,"continuar = solicitar_confirmacion(f""CONTINUAR con selección de {len(candidatos_lote)} registro(s) MPRO"")"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2130,identificador_lote = generar_identificador_lote_mpro2()
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2167,"mostrar_payload_registro_mpro2(inv, i, len(candidatos_validados), identificador_lote, hash_verif, es_duplicado)"
MEDIA,REVISAR,No clasificado,remote POS names,/app/backend/tests/test_simulacion_controlada.py,2180,"confirmacion = solicitar_confirmacion(f""Registro {i}/{len(candidatos_validados)} → ¿Insertar este registro MPRO?"")"
